sample_id,split,scene_label,image_path,mask_path,official_split
6706,train,,train/train-org-img/6706.jpg,train/train-label-img/6706_lab.png,train
6707,train,,train/train-org-img/6707.jpg,train/train-label-img/6707_lab.png,train
6716,train,,train/train-org-img/6716.jpg,train/train-label-img/6716_lab.png,train
6727,train,,train/train-org-img/6727.jpg,train/train-label-img/6727_lab.png,train
6731,train,,train/train-org-img/6731.jpg,train/train-label-img/6731_lab.png,train
6734,train,,train/train-org-img/6734.jpg,train/train-label-img/6734_lab.png,train
6735,train,,train/train-org-img/6735.jpg,train/train-label-img/6735_lab.png,train
6742,train,,train/train-org-img/6742.jpg,train/train-label-img/6742_lab.png,train
6747,train,,train/train-org-img/6747.jpg,train/train-label-img/6747_lab.png,train
6750,train,,train/train-org-img/6750.jpg,train/train-label-img/6750_lab.png,train
6773,train,,train/train-org-img/6773.jpg,train/train-label-img/6773_lab.png,train
6788,train,,train/train-org-img/6788.jpg,train/train-label-img/6788_lab.png,train
6792,train,,train/train-org-img/6792.jpg,train/train-label-img/6792_lab.png,train
6802,train,,train/train-org-img/6802.jpg,train/train-label-img/6802_lab.png,train
6804,train,,train/train-org-img/6804.jpg,train/train-label-img/6804_lab.png,train
6808,train,,train/train-org-img/6808.jpg,train/train-label-img/6808_lab.png,train
6812,train,,train/train-org-img/6812.jpg,train/train-label-img/6812_lab.png,train
6824,train,,train/train-org-img/6824.jpg,train/train-label-img/6824_lab.png,train
6829,train,,train/train-org-img/6829.jpg,train/train-label-img/6829_lab.png,train
6832,train,,train/train-org-img/6832.jpg,train/train-label-img/6832_lab.png,train
6836,train,,train/train-org-img/6836.jpg,train/train-label-img/6836_lab.png,train
6838,train,,train/train-org-img/6838.jpg,train/train-label-img/6838_lab.png,train
6839,train,,train/train-org-img/6839.jpg,train/train-label-img/6839_lab.png,train
6842,train,,train/train-org-img/6842.jpg,train/train-label-img/6842_lab.png,train
6843,train,,train/train-org-img/6843.jpg,train/train-label-img/6843_lab.png,train
6854,train,,train/train-org-img/6854.jpg,train/train-label-img/6854_lab.png,train
6855,train,,train/train-org-img/6855.jpg,train/train-label-img/6855_lab.png,train
6860,train,,train/train-org-img/6860.jpg,train/train-label-img/6860_lab.png,train
6918,train,,train/train-org-img/6918.jpg,train/train-label-img/6918_lab.png,train
6919,train,,train/train-org-img/6919.jpg,train/train-label-img/6919_lab.png,train
6924,train,,train/train-org-img/6924.jpg,train/train-label-img/6924_lab.png,train
6938,train,,train/train-org-img/6938.jpg,train/train-label-img/6938_lab.png,train
6953,train,,train/train-org-img/6953.jpg,train/train-label-img/6953_lab.png,train
6955,train,,train/train-org-img/6955.jpg,train/train-label-img/6955_lab.png,train
6960,train,,train/train-org-img/6960.jpg,train/train-label-img/6960_lab.png,train
6964,train,,train/train-org-img/6964.jpg,train/train-label-img/6964_lab.png,train
6978,train,,train/train-org-img/6978.jpg,train/train-label-img/6978_lab.png,train
6982,train,,train/train-org-img/6982.jpg,train/train-label-img/6982_lab.png,train
6994,train,,train/train-org-img/6994.jpg,train/train-label-img/6994_lab.png,train
6997,train,,train/train-org-img/6997.jpg,train/train-label-img/6997_lab.png,train
6999,train,,train/train-org-img/6999.jpg,train/train-label-img/6999_lab.png,train
7003,train,,train/train-org-img/7003.jpg,train/train-label-img/7003_lab.png,train
7010,train,,train/train-org-img/7010.jpg,train/train-label-img/7010_lab.png,train
7014,train,,train/train-org-img/7014.jpg,train/train-label-img/7014_lab.png,train
7018,train,,train/train-org-img/7018.jpg,train/train-label-img/7018_lab.png,train
7024,train,,train/train-org-img/7024.jpg,train/train-label-img/7024_lab.png,train
7033,train,,train/train-org-img/7033.jpg,train/train-label-img/7033_lab.png,train
7039,train,,train/train-org-img/7039.jpg,train/train-label-img/7039_lab.png,train
7046,train,,train/train-org-img/7046.jpg,train/train-label-img/7046_lab.png,train
7049,train,,train/train-org-img/7049.jpg,train/train-label-img/7049_lab.png,train
7050,train,,train/train-org-img/7050.jpg,train/train-label-img/7050_lab.png,train
7051,train,,train/train-org-img/7051.jpg,train/train-label-img/7051_lab.png,train
7053,train,,train/train-org-img/7053.jpg,train/train-label-img/7053_lab.png,train
7064,train,,train/train-org-img/7064.jpg,train/train-label-img/7064_lab.png,train
7071,train,,train/train-org-img/7071.jpg,train/train-label-img/7071_lab.png,train
7072,train,,train/train-org-img/7072.jpg,train/train-label-img/7072_lab.png,train
7077,train,,train/train-org-img/7077.jpg,train/train-label-img/7077_lab.png,train
7078,train,,train/train-org-img/7078.jpg,train/train-label-img/7078_lab.png,train
7081,train,,train/train-org-img/7081.jpg,train/train-label-img/7081_lab.png,train
7083,train,,train/train-org-img/7083.jpg,train/train-label-img/7083_lab.png,train
7088,train,,train/train-org-img/7088.jpg,train/train-label-img/7088_lab.png,train
7098,train,,train/train-org-img/7098.jpg,train/train-label-img/7098_lab.png,train
7100,train,,train/train-org-img/7100.jpg,train/train-label-img/7100_lab.png,train
7102,train,,train/train-org-img/7102.jpg,train/train-label-img/7102_lab.png,train
7103,train,,train/train-org-img/7103.jpg,train/train-label-img/7103_lab.png,train
7109,train,,train/train-org-img/7109.jpg,train/train-label-img/7109_lab.png,train
7124,train,,train/train-org-img/7124.jpg,train/train-label-img/7124_lab.png,train
7128,train,,train/train-org-img/7128.jpg,train/train-label-img/7128_lab.png,train
7146,train,,train/train-org-img/7146.jpg,train/train-label-img/7146_lab.png,train
7160,train,,train/train-org-img/7160.jpg,train/train-label-img/7160_lab.png,train
7162,train,,train/train-org-img/7162.jpg,train/train-label-img/7162_lab.png,train
7170,train,,train/train-org-img/7170.jpg,train/train-label-img/7170_lab.png,train
7178,train,,train/train-org-img/7178.jpg,train/train-label-img/7178_lab.png,train
7183,train,,train/train-org-img/7183.jpg,train/train-label-img/7183_lab.png,train
7184,train,,train/train-org-img/7184.jpg,train/train-label-img/7184_lab.png,train
7185,train,,train/train-org-img/7185.jpg,train/train-label-img/7185_lab.png,train
7192,train,,train/train-org-img/7192.jpg,train/train-label-img/7192_lab.png,train
7195,train,,train/train-org-img/7195.jpg,train/train-label-img/7195_lab.png,train
7199,train,,train/train-org-img/7199.jpg,train/train-label-img/7199_lab.png,train
7202,train,,train/train-org-img/7202.jpg,train/train-label-img/7202_lab.png,train
7214,train,,train/train-org-img/7214.jpg,train/train-label-img/7214_lab.png,train
7219,train,,train/train-org-img/7219.jpg,train/train-label-img/7219_lab.png,train
7225,train,,train/train-org-img/7225.jpg,train/train-label-img/7225_lab.png,train
7238,train,,train/train-org-img/7238.jpg,train/train-label-img/7238_lab.png,train
7240,train,,train/train-org-img/7240.jpg,train/train-label-img/7240_lab.png,train
7243,train,,train/train-org-img/7243.jpg,train/train-label-img/7243_lab.png,train
7261,train,,train/train-org-img/7261.jpg,train/train-label-img/7261_lab.png,train
7266,train,,train/train-org-img/7266.jpg,train/train-label-img/7266_lab.png,train
7267,train,,train/train-org-img/7267.jpg,train/train-label-img/7267_lab.png,train
7273,train,,train/train-org-img/7273.jpg,train/train-label-img/7273_lab.png,train
7282,train,,train/train-org-img/7282.jpg,train/train-label-img/7282_lab.png,train
7289,train,,train/train-org-img/7289.jpg,train/train-label-img/7289_lab.png,train
7298,train,,train/train-org-img/7298.jpg,train/train-label-img/7298_lab.png,train
7317,train,,train/train-org-img/7317.jpg,train/train-label-img/7317_lab.png,train
7321,train,,train/train-org-img/7321.jpg,train/train-label-img/7321_lab.png,train
7325,train,,train/train-org-img/7325.jpg,train/train-label-img/7325_lab.png,train
7330,train,,train/train-org-img/7330.jpg,train/train-label-img/7330_lab.png,train
7331,train,,train/train-org-img/7331.jpg,train/train-label-img/7331_lab.png,train
7332,train,,train/train-org-img/7332.jpg,train/train-label-img/7332_lab.png,train
7357,train,,train/train-org-img/7357.jpg,train/train-label-img/7357_lab.png,train
7362,train,,train/train-org-img/7362.jpg,train/train-label-img/7362_lab.png,train
7364,train,,train/train-org-img/7364.jpg,train/train-label-img/7364_lab.png,train
7372,train,,train/train-org-img/7372.jpg,train/train-label-img/7372_lab.png,train
7405,train,,train/train-org-img/7405.jpg,train/train-label-img/7405_lab.png,train
7414,train,,train/train-org-img/7414.jpg,train/train-label-img/7414_lab.png,train
7418,train,,train/train-org-img/7418.jpg,train/train-label-img/7418_lab.png,train
7428,train,,train/train-org-img/7428.jpg,train/train-label-img/7428_lab.png,train
7434,train,,train/train-org-img/7434.jpg,train/train-label-img/7434_lab.png,train
7463,train,,train/train-org-img/7463.jpg,train/train-label-img/7463_lab.png,train
7466,train,,train/train-org-img/7466.jpg,train/train-label-img/7466_lab.png,train
7473,train,,train/train-org-img/7473.jpg,train/train-label-img/7473_lab.png,train
7485,train,,train/train-org-img/7485.jpg,train/train-label-img/7485_lab.png,train
7488,train,,train/train-org-img/7488.jpg,train/train-label-img/7488_lab.png,train
7523,train,,train/train-org-img/7523.jpg,train/train-label-img/7523_lab.png,train
7524,train,,train/train-org-img/7524.jpg,train/train-label-img/7524_lab.png,train
7546,train,,train/train-org-img/7546.jpg,train/train-label-img/7546_lab.png,train
7556,train,,train/train-org-img/7556.jpg,train/train-label-img/7556_lab.png,train
7571,train,,train/train-org-img/7571.jpg,train/train-label-img/7571_lab.png,train
7587,train,,train/train-org-img/7587.jpg,train/train-label-img/7587_lab.png,train
7594,train,,train/train-org-img/7594.jpg,train/train-label-img/7594_lab.png,train
7646,train,,train/train-org-img/7646.jpg,train/train-label-img/7646_lab.png,train
7650,train,,train/train-org-img/7650.jpg,train/train-label-img/7650_lab.png,train
7654,train,,train/train-org-img/7654.jpg,train/train-label-img/7654_lab.png,train
7671,train,,train/train-org-img/7671.jpg,train/train-label-img/7671_lab.png,train
7672,train,,train/train-org-img/7672.jpg,train/train-label-img/7672_lab.png,train
7674,train,,train/train-org-img/7674.jpg,train/train-label-img/7674_lab.png,train
7675,train,,train/train-org-img/7675.jpg,train/train-label-img/7675_lab.png,train
7692,train,,train/train-org-img/7692.jpg,train/train-label-img/7692_lab.png,train
7697,train,,train/train-org-img/7697.jpg,train/train-label-img/7697_lab.png,train
7706,train,,train/train-org-img/7706.jpg,train/train-label-img/7706_lab.png,train
7709,train,,train/train-org-img/7709.jpg,train/train-label-img/7709_lab.png,train
7711,train,,train/train-org-img/7711.jpg,train/train-label-img/7711_lab.png,train
7712,train,,train/train-org-img/7712.jpg,train/train-label-img/7712_lab.png,train
7713,train,,train/train-org-img/7713.jpg,train/train-label-img/7713_lab.png,train
7717,train,,train/train-org-img/7717.jpg,train/train-label-img/7717_lab.png,train
7718,train,,train/train-org-img/7718.jpg,train/train-label-img/7718_lab.png,train
7721,train,,train/train-org-img/7721.jpg,train/train-label-img/7721_lab.png,train
7724,train,,train/train-org-img/7724.jpg,train/train-label-img/7724_lab.png,train
7726,train,,train/train-org-img/7726.jpg,train/train-label-img/7726_lab.png,train
7727,train,,train/train-org-img/7727.jpg,train/train-label-img/7727_lab.png,train
7749,train,,train/train-org-img/7749.jpg,train/train-label-img/7749_lab.png,train
7751,train,,train/train-org-img/7751.jpg,train/train-label-img/7751_lab.png,train
7752,train,,train/train-org-img/7752.jpg,train/train-label-img/7752_lab.png,train
7754,train,,train/train-org-img/7754.jpg,train/train-label-img/7754_lab.png,train
7764,train,,train/train-org-img/7764.jpg,train/train-label-img/7764_lab.png,train
7774,train,,train/train-org-img/7774.jpg,train/train-label-img/7774_lab.png,train
7775,train,,train/train-org-img/7775.jpg,train/train-label-img/7775_lab.png,train
7789,train,,train/train-org-img/7789.jpg,train/train-label-img/7789_lab.png,train
7791,train,,train/train-org-img/7791.jpg,train/train-label-img/7791_lab.png,train
7801,train,,train/train-org-img/7801.jpg,train/train-label-img/7801_lab.png,train
7802,train,,train/train-org-img/7802.jpg,train/train-label-img/7802_lab.png,train
7806,train,,train/train-org-img/7806.jpg,train/train-label-img/7806_lab.png,train
7808,train,,train/train-org-img/7808.jpg,train/train-label-img/7808_lab.png,train
7815,train,,train/train-org-img/7815.jpg,train/train-label-img/7815_lab.png,train
7820,train,,train/train-org-img/7820.jpg,train/train-label-img/7820_lab.png,train
7825,train,,train/train-org-img/7825.jpg,train/train-label-img/7825_lab.png,train
7829,train,,train/train-org-img/7829.jpg,train/train-label-img/7829_lab.png,train
7831,train,,train/train-org-img/7831.jpg,train/train-label-img/7831_lab.png,train
7852,train,,train/train-org-img/7852.jpg,train/train-label-img/7852_lab.png,train
7862,train,,train/train-org-img/7862.jpg,train/train-label-img/7862_lab.png,train
7867,train,,train/train-org-img/7867.jpg,train/train-label-img/7867_lab.png,train
7872,train,,train/train-org-img/7872.jpg,train/train-label-img/7872_lab.png,train
7879,train,,train/train-org-img/7879.jpg,train/train-label-img/7879_lab.png,train
7882,train,,train/train-org-img/7882.jpg,train/train-label-img/7882_lab.png,train
7884,train,,train/train-org-img/7884.jpg,train/train-label-img/7884_lab.png,train
7893,train,,train/train-org-img/7893.jpg,train/train-label-img/7893_lab.png,train
7901,train,,train/train-org-img/7901.jpg,train/train-label-img/7901_lab.png,train
7907,train,,train/train-org-img/7907.jpg,train/train-label-img/7907_lab.png,train
7909,train,,train/train-org-img/7909.jpg,train/train-label-img/7909_lab.png,train
7914,train,,train/train-org-img/7914.jpg,train/train-label-img/7914_lab.png,train
7917,train,,train/train-org-img/7917.jpg,train/train-label-img/7917_lab.png,train
7918,train,,train/train-org-img/7918.jpg,train/train-label-img/7918_lab.png,train
7920,train,,train/train-org-img/7920.jpg,train/train-label-img/7920_lab.png,train
7925,train,,train/train-org-img/7925.jpg,train/train-label-img/7925_lab.png,train
7929,train,,train/train-org-img/7929.jpg,train/train-label-img/7929_lab.png,train
7931,train,,train/train-org-img/7931.jpg,train/train-label-img/7931_lab.png,train
7944,train,,train/train-org-img/7944.jpg,train/train-label-img/7944_lab.png,train
7965,train,,train/train-org-img/7965.jpg,train/train-label-img/7965_lab.png,train
7967,train,,train/train-org-img/7967.jpg,train/train-label-img/7967_lab.png,train
7972,train,,train/train-org-img/7972.jpg,train/train-label-img/7972_lab.png,train
7973,train,,train/train-org-img/7973.jpg,train/train-label-img/7973_lab.png,train
7980,train,,train/train-org-img/7980.jpg,train/train-label-img/7980_lab.png,train
7982,train,,train/train-org-img/7982.jpg,train/train-label-img/7982_lab.png,train
7998,train,,train/train-org-img/7998.jpg,train/train-label-img/7998_lab.png,train
7999,train,,train/train-org-img/7999.jpg,train/train-label-img/7999_lab.png,train
8005,train,,train/train-org-img/8005.jpg,train/train-label-img/8005_lab.png,train
8009,train,,train/train-org-img/8009.jpg,train/train-label-img/8009_lab.png,train
8015,train,,train/train-org-img/8015.jpg,train/train-label-img/8015_lab.png,train
8033,train,,train/train-org-img/8033.jpg,train/train-label-img/8033_lab.png,train
8051,train,,train/train-org-img/8051.jpg,train/train-label-img/8051_lab.png,train
8057,train,,train/train-org-img/8057.jpg,train/train-label-img/8057_lab.png,train
8060,train,,train/train-org-img/8060.jpg,train/train-label-img/8060_lab.png,train
8061,train,,train/train-org-img/8061.jpg,train/train-label-img/8061_lab.png,train
8063,train,,train/train-org-img/8063.jpg,train/train-label-img/8063_lab.png,train
8068,train,,train/train-org-img/8068.jpg,train/train-label-img/8068_lab.png,train
8074,train,,train/train-org-img/8074.jpg,train/train-label-img/8074_lab.png,train
8075,train,,train/train-org-img/8075.jpg,train/train-label-img/8075_lab.png,train
8086,train,,train/train-org-img/8086.jpg,train/train-label-img/8086_lab.png,train
8087,train,,train/train-org-img/8087.jpg,train/train-label-img/8087_lab.png,train
8094,train,,train/train-org-img/8094.jpg,train/train-label-img/8094_lab.png,train
8096,train,,train/train-org-img/8096.jpg,train/train-label-img/8096_lab.png,train
8101,train,,train/train-org-img/8101.jpg,train/train-label-img/8101_lab.png,train
8102,train,,train/train-org-img/8102.jpg,train/train-label-img/8102_lab.png,train
8106,train,,train/train-org-img/8106.jpg,train/train-label-img/8106_lab.png,train
8117,train,,train/train-org-img/8117.jpg,train/train-label-img/8117_lab.png,train
8119,train,,train/train-org-img/8119.jpg,train/train-label-img/8119_lab.png,train
8130,train,,train/train-org-img/8130.jpg,train/train-label-img/8130_lab.png,train
8137,train,,train/train-org-img/8137.jpg,train/train-label-img/8137_lab.png,train
8141,train,,train/train-org-img/8141.jpg,train/train-label-img/8141_lab.png,train
8146,train,,train/train-org-img/8146.jpg,train/train-label-img/8146_lab.png,train
8153,train,,train/train-org-img/8153.jpg,train/train-label-img/8153_lab.png,train
8157,train,,train/train-org-img/8157.jpg,train/train-label-img/8157_lab.png,train
8159,train,,train/train-org-img/8159.jpg,train/train-label-img/8159_lab.png,train
8161,train,,train/train-org-img/8161.jpg,train/train-label-img/8161_lab.png,train
8165,train,,train/train-org-img/8165.jpg,train/train-label-img/8165_lab.png,train
8172,train,,train/train-org-img/8172.jpg,train/train-label-img/8172_lab.png,train
8176,train,,train/train-org-img/8176.jpg,train/train-label-img/8176_lab.png,train
8185,train,,train/train-org-img/8185.jpg,train/train-label-img/8185_lab.png,train
8210,train,,train/train-org-img/8210.jpg,train/train-label-img/8210_lab.png,train
8212,train,,train/train-org-img/8212.jpg,train/train-label-img/8212_lab.png,train
8217,train,,train/train-org-img/8217.jpg,train/train-label-img/8217_lab.png,train
8229,train,,train/train-org-img/8229.jpg,train/train-label-img/8229_lab.png,train
8232,train,,train/train-org-img/8232.jpg,train/train-label-img/8232_lab.png,train
8242,train,,train/train-org-img/8242.jpg,train/train-label-img/8242_lab.png,train
8243,train,,train/train-org-img/8243.jpg,train/train-label-img/8243_lab.png,train
8244,train,,train/train-org-img/8244.jpg,train/train-label-img/8244_lab.png,train
8247,train,,train/train-org-img/8247.jpg,train/train-label-img/8247_lab.png,train
8264,train,,train/train-org-img/8264.jpg,train/train-label-img/8264_lab.png,train
8267,train,,train/train-org-img/8267.jpg,train/train-label-img/8267_lab.png,train
8269,train,,train/train-org-img/8269.jpg,train/train-label-img/8269_lab.png,train
8286,train,,train/train-org-img/8286.jpg,train/train-label-img/8286_lab.png,train
8288,train,,train/train-org-img/8288.jpg,train/train-label-img/8288_lab.png,train
8306,train,,train/train-org-img/8306.jpg,train/train-label-img/8306_lab.png,train
8317,train,,train/train-org-img/8317.jpg,train/train-label-img/8317_lab.png,train
8319,train,,train/train-org-img/8319.jpg,train/train-label-img/8319_lab.png,train
8322,train,,train/train-org-img/8322.jpg,train/train-label-img/8322_lab.png,train
8334,train,,train/train-org-img/8334.jpg,train/train-label-img/8334_lab.png,train
8336,train,,train/train-org-img/8336.jpg,train/train-label-img/8336_lab.png,train
8342,train,,train/train-org-img/8342.jpg,train/train-label-img/8342_lab.png,train
8350,train,,train/train-org-img/8350.jpg,train/train-label-img/8350_lab.png,train
8351,train,,train/train-org-img/8351.jpg,train/train-label-img/8351_lab.png,train
8355,train,,train/train-org-img/8355.jpg,train/train-label-img/8355_lab.png,train
8361,train,,train/train-org-img/8361.jpg,train/train-label-img/8361_lab.png,train
8379,train,,train/train-org-img/8379.jpg,train/train-label-img/8379_lab.png,train
8385,train,,train/train-org-img/8385.jpg,train/train-label-img/8385_lab.png,train
8386,train,,train/train-org-img/8386.jpg,train/train-label-img/8386_lab.png,train
8387,train,,train/train-org-img/8387.jpg,train/train-label-img/8387_lab.png,train
8388,train,,train/train-org-img/8388.jpg,train/train-label-img/8388_lab.png,train
8394,train,,train/train-org-img/8394.jpg,train/train-label-img/8394_lab.png,train
8398,train,,train/train-org-img/8398.jpg,train/train-label-img/8398_lab.png,train
8405,train,,train/train-org-img/8405.jpg,train/train-label-img/8405_lab.png,train
8407,train,,train/train-org-img/8407.jpg,train/train-label-img/8407_lab.png,train
8408,train,,train/train-org-img/8408.jpg,train/train-label-img/8408_lab.png,train
8412,train,,train/train-org-img/8412.jpg,train/train-label-img/8412_lab.png,train
8415,train,,train/train-org-img/8415.jpg,train/train-label-img/8415_lab.png,train
8422,train,,train/train-org-img/8422.jpg,train/train-label-img/8422_lab.png,train
8424,train,,train/train-org-img/8424.jpg,train/train-label-img/8424_lab.png,train
8426,train,,train/train-org-img/8426.jpg,train/train-label-img/8426_lab.png,train
8429,train,,train/train-org-img/8429.jpg,train/train-label-img/8429_lab.png,train
8437,train,,train/train-org-img/8437.jpg,train/train-label-img/8437_lab.png,train
8443,train,,train/train-org-img/8443.jpg,train/train-label-img/8443_lab.png,train
8472,train,,train/train-org-img/8472.jpg,train/train-label-img/8472_lab.png,train
8475,train,,train/train-org-img/8475.jpg,train/train-label-img/8475_lab.png,train
8479,train,,train/train-org-img/8479.jpg,train/train-label-img/8479_lab.png,train
8482,train,,train/train-org-img/8482.jpg,train/train-label-img/8482_lab.png,train
8488,train,,train/train-org-img/8488.jpg,train/train-label-img/8488_lab.png,train
8500,train,,train/train-org-img/8500.jpg,train/train-label-img/8500_lab.png,train
8510,train,,train/train-org-img/8510.jpg,train/train-label-img/8510_lab.png,train
8522,train,,train/train-org-img/8522.jpg,train/train-label-img/8522_lab.png,train
8524,train,,train/train-org-img/8524.jpg,train/train-label-img/8524_lab.png,train
8529,train,,train/train-org-img/8529.jpg,train/train-label-img/8529_lab.png,train
8538,train,,train/train-org-img/8538.jpg,train/train-label-img/8538_lab.png,train
8550,train,,train/train-org-img/8550.jpg,train/train-label-img/8550_lab.png,train
8556,train,,train/train-org-img/8556.jpg,train/train-label-img/8556_lab.png,train
8594,train,,train/train-org-img/8594.jpg,train/train-label-img/8594_lab.png,train
8597,train,,train/train-org-img/8597.jpg,train/train-label-img/8597_lab.png,train
8600,train,,train/train-org-img/8600.jpg,train/train-label-img/8600_lab.png,train
8603,train,,train/train-org-img/8603.jpg,train/train-label-img/8603_lab.png,train
8638,train,,train/train-org-img/8638.jpg,train/train-label-img/8638_lab.png,train
8658,train,,train/train-org-img/8658.jpg,train/train-label-img/8658_lab.png,train
8775,train,,train/train-org-img/8775.jpg,train/train-label-img/8775_lab.png,train
8786,train,,train/train-org-img/8786.jpg,train/train-label-img/8786_lab.png,train
8794,train,,train/train-org-img/8794.jpg,train/train-label-img/8794_lab.png,train
8800,train,,train/train-org-img/8800.jpg,train/train-label-img/8800_lab.png,train
8802,train,,train/train-org-img/8802.jpg,train/train-label-img/8802_lab.png,train
8805,train,,train/train-org-img/8805.jpg,train/train-label-img/8805_lab.png,train
8807,train,,train/train-org-img/8807.jpg,train/train-label-img/8807_lab.png,train
8809,train,,train/train-org-img/8809.jpg,train/train-label-img/8809_lab.png,train
8822,train,,train/train-org-img/8822.jpg,train/train-label-img/8822_lab.png,train
8859,train,,train/train-org-img/8859.jpg,train/train-label-img/8859_lab.png,train
8895,train,,train/train-org-img/8895.jpg,train/train-label-img/8895_lab.png,train
8911,train,,train/train-org-img/8911.jpg,train/train-label-img/8911_lab.png,train
